id,brand,x,y
1128,Ralph_Engelstad_Arena,-26.61700171,-5.079848666
1129,Lady_Antebellum,-19.62242482,-23.38395018
1130,I_CHEW_MY_ICE_CUBES,19.96761815,-9.357098964
1131,Panic_At_The_Disco,18.67890795,-18.92532694
1132,Tampa_Bay_Lightning,-18.30369595,-1.052292351
1133,V_ctor_Manuelle,34.16999421,10.18862897
1134,Rammstein,12.33199009,-15.91522996
1135,Pantene_North_America,-10.79201227,32.5716244
1136,ideeli,4.981823871,30.21340675
1137,Ramona_Singer,6.386319586,16.8469032
1138,Crest,-1.729643745,6.686027471
1139,Vdara_Hotel_Spa_Las_Vegas,21.81122716,28.41206946
1140,Cricket_Wireless,-3.617218641,0.467065909
1141,Good_Things_Utah,-14.53388717,1.73158593
1142,Pantera,10.89993128,-17.3691349
1143,Awesome_Video_Games,10.88966565,-31.71588974
1144,Goofy,-13.92130261,-13.7474022
1145,LA_Galaxy,23.38696868,12.41776865
1146,Google_Chrome,1.055152,-38.23130686
1147,Tanger_Outlets,-13.06592008,23.24227708
1148,VeggieTales,-24.97009273,22.0018402
1149,Google_Fiber_for_Fresno,1.800414203,-11.94664663
1150,A_W_Restaurants,-7.279762023,30.03179422
1151,Goo_Goo_Dolls,3.017173153,-6.367370124
1152,Tangled,22.91230502,-10.61417744
1153,A_X_Armani_Exchange,11.10893409,26.08806791
1154,Papa_John_s_Pizza,-3.949663963,8.868500322
1155,Criss_Angel,10.44268684,-13.82379011
1156,VenicetheSeries,-16.55300556,-26.12104102
1157,Ram_Trucks,-18.96330038,-10.41040991
1158,AXE,13.93699369,-8.040286658
1159,Venus_Williams,11.40323389,11.83394634
1160,Papa_Roach,12.84758135,-17.24330567
1161,Ramsey_and_Pablo,-8.725565549,-8.892690607
1162,Vera_Bradley,-10.16430646,21.42439661
1163,Crock_Pot_Slow_Cooker,-13.08633112,33.52144006
1164,Gooseberry_Patch,-15.18316029,34.04282512
1165,Crocs,-13.16727545,23.08301739
1166,Ranbir_Kapoor,42.27610277,-1.757971613
1167,Papers,-4.779988512,-21.8252452
1168,Ayn_Rand,-26.07941233,-18.19559374
1169,Cross_Fire,12.41406381,-29.0667826
1170,Verizon_FiOS,-5.212719569,-3.424147276
1171,Rancid,11.92882774,-19.11415497
1172,Tank_Girl,7.461933455,-24.9185529
1173,Goosie_Girl,-15.42248615,23.34754356
1174,Tantric,10.06858837,-14.98830613
1175,Laila_Ali,12.9753378,11.54416814
1176,Aziz_Ansari,5.021248305,-23.40994253
1177,Pappadeaux_Seafood_Kitchen,10.58478173,11.67573755
1178,Pappasito_s_Cantina,-34.80452712,-4.840964175
1179,LA_Ink,2.603267306,-5.846534813
1180,Rand_Paul,-26.43173684,-17.46664307
1181,Parachute,19.60546642,-17.87972152
1182,Tapatio_Hot_Sauce,1.72259526,-12.12987361
1183,Nancy_Pelosi,-7.953152202,-21.3371317
1184,CrossFit,-4.008887319,14.46588023
1185,LAKE_GEORGE,-3.719196239,-1.673445762
1186,Tap_Tap_Revenge,22.04522998,-13.46719322
1187,Verizon_Wireless,-0.362674029,-37.53296358
1188,Naomi_Klein,-6.152942141,-23.03051663
1189,B96,1.522407001,21.2110411
1190,Paranormal_Activity,19.08445315,-6.700643505
1191,IDGAF,14.54374474,-8.643577104
1192,Lakeland_Florida,-9.914078044,-2.16261572
1193,Na_Palm,9.178042913,3.095082887
1194,Taraji_P_Henson,14.06858064,11.76992232
1195,Idlewild_SoakZone,-18.05943222,13.28669323
1196,Paranormal_State_on_A_E,-10.5167853,-10.61065801
1197,Lake_Metroparks,-20.53353293,12.02211027
1198,Tastefully_Simple_Inc_,-11.19549604,20.6474787
1199,NAPP_Photoshop_User_Magazine,-1.988454007,-38.8569106
1200,Randy_Jackson_Presents_America_s_Best_Dance_Crew,18.77459194,-5.893294087
1201,Idris_Elba_Fan_Page,14.05678575,12.28661733
1202,Randy_Moss,-22.08981604,2.442878533
1203,Parazit_,27.34662628,18.93294276
1204,Randy_Rogers_Band,-36.95010624,-3.155329173
1205,Taste_of_Home,-15.20137976,34.04811685
1206,If_200_000_people_join_my_mom_will_quit_smoking_,19.98328977,-8.919873138
1207,Range_Rover_USA,8.927171857,-2.60725524
1208,GoPro,-13.34989985,-6.398356679
1209,Vermont_Maple_Syrup,4.454944019,-0.622079243
1210,IFC,3.610551952,-23.33832996
1211,Ranger_Up_Military_and_MMA_Apparel,-24.68133999,-14.05363015
1212,Lalah_Hathaway,13.75612881,12.71189741
1213,Verragio_Engagement_Rings_and_Wedding_Bands,5.480381436,31.07283076
1214,Naptown_Roller_Girls,-8.458516741,8.195024108
1215,CrowdStar,20.76801123,-8.605298711
1216,Lamar_Odom,-1.212836235,-10.04649561
1217,Crown_Center,-6.678293966,6.779266073
1218,Parenthood,-15.79087419,-27.57398235
1219,LaMarr_Woodley,-15.82174273,12.14707477
1220,NARS_Cosmetics,6.564086902,29.5736971
1221,VersaEmerge,18.56193123,-19.68685075
1222,Gordmans,-0.568016506,4.809195596
1223,Parents_Magazine,-16.29906858,24.02184781
1224,Cruise_com,21.5449582,28.81038699
1225,Gorillaz,9.031515,-25.09272038
1226,Naruto,12.30765618,-26.98821491
1227,VEVO,22.3910258,1.966955074
1228,NAS,11.04544551,6.562377548
1229,iHoops,-19.43741549,5.345540476
1230,NASCAR,-20.83216881,-6.073891877
1231,RA_RA_RA_AH_AH_AH_ROMA_RO_MA_MA_GAGA_OOH_LA_LA,22.27281817,2.490675302
1232,R_A_Salvatore,9.658263047,-28.02833233
1233,Paris_Baby,-15.3049507,21.48943341
1234,Babies_R_Us,-16.50340176,24.34003589
1235,Rascal_Flatts,-19.46381735,-23.68034062
1236,VH1,6.612040445,4.992433266
1237,IHOP,-3.197173387,1.228155194
1238,iJustine,22.3386668,-13.19564002
1239,Paris_Hilton,21.21220388,2.833011087
1240,Tasty_Tacos,-6.209582634,1.056162541
1241,Lamb_of_God,12.05083581,-17.28770259
1242,TATIANNA,3.891273862,16.23713881
1243,Paris_Las_Vegas_Hotel_Casino,21.79131036,28.72775801
1244,Tattered_Cover_Book_Store,-3.524216461,-23.16463522
1245,Landon_Donovan,23.50458999,12.41784555
1246,RAYGUNshirts,-3.403023424,-6.814261376
1247,BabyCenter,-16.2081244,24.06053094
1248,Gossip_Girl,21.22220075,0.989984892
1249,Lands_End_Canvas,-5.125677838,28.5099634
1250,Ray_J,12.87276292,9.07602736
1251,PARIS,21.73137769,20.54275638
1252,Lane_Bryant,-12.59293547,27.48681476
1253,Parking_Wars,-3.535857784,-0.685068357
1254,Parks_and_Recreation,5.140828516,-24.37847079
1255,i_like_my_music_LOUD,13.65907277,-17.41202609
1256,Gossip_Girl,21.68151127,1.261835093
1257,Ray_Lamontagne,2.966904737,-22.37540612
1258,Vibram_FiveFingers,-4.040596624,13.99382552
1259,Ray_Lewis,-12.0992732,11.94924504
1260,Parrot,-1.559876354,-40.27172087
1261,Vicki_Gunvalson,6.395153792,16.8373132
1262,GourmetGiftBaskets_com,-5.106244145,28.47015176
1263,Rayovac,-8.383430078,30.18780518
1264,Governor_Chris_Christie,-26.60502292,-17.37870249
1265,Party_City,1.023515654,-1.259619358
1266,Ray_Rice,-12.13541594,12.02687006
1267,I_Love_Being_Black,14.31653276,11.04946023
1268,Victoria_and_Albert_Museum,-3.280628008,-25.45789479
1269,NASCAR_RacePoints,-19.8978973,-6.422040635
1270,Ray_William_Johnson,13.57591143,-31.13373362
1271,La_Palmera,-6.920433,-1.712704609
1272,PartyLite_Gifts,-13.34437928,22.79763711
1273,Crysis,9.594940009,-33.74069781
1274,Governor_Jan_Brewer,-27.76982154,-16.91724978
1275,LARABAR,-7.690529947,18.24832805
1276,Baby_Half_Off,-15.69422858,25.24819029
1277,Victoria_Justice,24.40089157,-9.055560447
1278,Nashville,-29.12530712,2.046357058
1279,Passion_268Generation,-27.44402805,20.87646812
1280,Crystal_Bowersox,-17.58538345,-24.44458411
1281,LaRosa_s_Pizzeria,-24.45625888,11.40153895
1282,Crystal_Castles,6.6080434,-22.16645806
1283,La_Roux,20.83478941,-0.426751145
1284,CSI_Crime_Scene_Investigation,-16.32156406,-26.65639353
1285,Larry_Fitzgerald,-16.98673698,2.916715592
1286,Passion_Pit,6.495795174,-22.19694825
1287,CSI_Miami,-17.05692401,-27.13389774
1288,Razer,9.578730707,-33.83800998
1289,I_Love_Boating,-22.0843714,-10.76676355
1290,Baby_Phat,12.14261085,9.792596195
1291,Larry_King,-8.05403681,-17.44212745
1292,Natalie_Dee,4.059826577,-23.31030103
1293,Natalie_Grant,-27.41663324,21.24517617
1294,Victoria_s_Secret,8.623363288,30.67076826
1295,Tattoos_by_myttoos_com,9.080601601,-13.58923993
1296,Grace_Potter_and_the_Nocturnals,2.345914561,-21.06790432
1297,Natalie_Portman,23.24950604,3.703156833
1298,Natasha_Bedingfield,22.73318111,2.022869644
1299,I_Love_Christmas,-3.118081384,1.044763989
1300,Backcountry_com,-12.58296598,-5.804857031
1301,Larry_The_Cable_Guy,-21.00193329,-11.34823239
1302,RCRD_LBL,5.11216346,-22.70501796
1303,Cuba_en_Fotos,33.40814134,11.15386414
1304,I_Love_College_Hoops,-12.39565544,7.599554192
1305,Grandfather_Mountain,-26.91894627,3.018234974
1306,PASTOR_E_A_ADEBOYE,25.01127314,13.46052586
1307,Nate_Robinson,-19.43914352,4.79951592
1308,Last_Day_of_School,18.49188905,-9.781703675
1309,Late_Night_with_Jimmy_Fallon,-2.191499295,-4.068306278
1310,NatGeo,32.66285585,10.96949838
1311,I_Love_Halloween,0.282476817,-1.611065327
1312,Backstreet_Boys,25.8367628,3.406829995
1313,Pastor_Jamal_Bryant,13.89689217,13.77234106
1314,Taurus_Horoscope_by_DailyHoroscopes_net,-1.083505424,1.773693243
1315,Late_Show_with_David_Letterman,-7.69756691,-16.56577702
1316,Grand_Hotel,-9.448438406,2.599680078
1317,Pastor_John_Hagee,-26.63847885,22.07323735
1318,Back_To_the_Future,9.794834915,-27.9758837
1319,Tavis_Smiley,11.27362039,13.39078774
1320,Pastor_Mark_Leonard,-28.18372394,21.56604581
1321,Victoria_s_Secret_Pink,8.543435784,30.66913647
1322,RCR_Racing,-19.80069146,-6.504547404
1323,Bacon_Hot_Sauce,-2.960879927,1.271470766
1324,Latin_Burger,-9.634755708,-2.015884336
1325,Grand_Ole_Opry,-19.80069386,-23.26137166
1326,Pastor_Rick_Warren,-27.42486467,21.45787435
1327,Cubbies_Baseball,0.830302036,21.7086392
1328,ReactGear,-24.86933517,-13.98336101
1329,Bad_Kitty,-8.464519062,-8.519582039
1330,I_Love_My_Dad_by_We_re_Related,6.896923163,3.084908957
1331,National_Aeronautics_and_Space_Administration_NASA,-3.852263291,-26.66354602
1332,Cub_Foods,-26.02034704,-5.175449617
1333,Victorious,24.44130855,-9.330023777
1334,Baked_by_Melissa,-2.22037616,3.735064016
1335,RealD_3D,19.66668279,-8.527846498
1336,I_love_my_dog_by_AnimalSocial_com,-7.444959462,-7.318425853
1337,Grand_Rapids_Griffins,-11.69604735,2.736748056
1338,I_Love_My_Dog,-10.49757417,-10.31524602
1339,Baker_s_Drive_Thru,1.733418845,-11.94081282
1340,Bakers_Shoes,6.679115354,32.02177393
1341,Real_Housewives_of_Atlanta,15.63168752,11.15063353
1342,Real_Housewives_of_New_Jersey,6.355522407,16.80296638
1343,Pastor_Shirley_Caesar,13.86500191,13.76864966
1344,Real_Housewives_of_New_York_City,6.380193552,16.83879532
1345,TaylorMade_Golf,-9.86014456,4.728443853
1346,Patagonia,-12.4921315,-5.756215285
1347,Real_Housewives_of_Orange_County,6.389439993,16.83812389
1348,Balboa_Park,1.828860946,-10.68083967
1349,Laughing_Squid,-1.473398082,-23.24818714
1350,Pat_Metheny,-3.180203169,-22.26332488
1351,Real_Salt_Lake,-15.31293137,3.093419038
1352,Pat_O_Brien_s_Bar,-5.096331507,0.545676755
1353,Patricia_Cornwell,-8.720307532,-8.887314129
1354,I_Love_My_Grandma_by_We_re_Related,-0.980553744,0.395134827
1355,Bally_s_Las_Vegas,22.09709792,28.66705203
1356,I_Love_My_Husband_by_We_re_Related,-0.517688679,3.810191629
1357,I_Love_My_Mum_by_FamilyShare_com,27.11319582,3.535965513
1358,Granite_State_of_Mind,5.198039564,-0.395434524
1359,Vince_s_Spaghetti,1.702856105,-11.50744106
1360,Vindictus,11.18349249,-32.33120138
1361,Gran_Turismo_5_GT5,11.34098494,-3.566708002
1362,Baltimore_Ravens,-12.17783314,12.05158027
1363,Gran_Turismo,11.3573487,-3.565679797
1364,Patrick_Star,19.28159919,-9.902063557
1365,Grateful_Dead,2.140344582,-20.55327884
1366,Vin_Diesel,24.12774782,4.760524467
1367,Patton_Oswalt,3.814225721,-23.54469619
1368,Vinnie_Paul,10.51560484,-16.69675135
1369,Great_Smoky_Mountains_Association,-29.67117801,2.316243786
1370,Patty_Griffin,2.225912079,-22.34735979
1371,National_Air_and_Space_Museum_Smithsonian_Institution,-4.096311845,-23.98212105
1372,Vintage_or_Tacky,4.806593909,30.36975346
1373,Pau_Gasol,-1.256524925,-10.09137132
1374,I_Love_The_Ocean,-1.359102474,-1.117782197
1375,Virgin_America,22.35538912,29.70452179
1376,Real_Simple,-7.377169874,19.53353896
1377,National_Finals_Rodeo_2009,-12.88959475,-9.783754317
1378,I_Love_the_Sound_of_Pouring_Rain_Showers_Thunderstorms,0.11484184,-0.220607163
1379,I_Love_Twilight,42.33683803,-0.755095774
1380,Paula_Deen,-15.35088953,34.07694326
1381,Virginia_Beach_Visitors,-2.089342413,0.817777844
1382,National_Geographic_Channel,-8.658632391,-10.93840744
1383,Great_Wolf_Lodge,-13.58642518,20.36438983
1384,Realtree_Outdoors_,-24.10744096,-10.88619808
1385,Virginia_Beach_Sandbridge,-1.422417867,-1.464624206
1386,Virginia_is_for_Lovers,-7.256674229,3.287763083
1387,Greek,23.02450337,-3.936885145
1388,National_Geographic,-3.540380274,-26.26568533
1389,Green_Bay_Packers,-28.0896459,-4.862378217
1390,IMAX,-3.034399112,-0.155496354
1391,Reba_McEntire,-19.3534499,-22.90795395
1392,Team_Chevy,-19.99103416,-6.576548973
1393,Paula_White,-28.88765989,21.71255828
1394,Laura_Geller_MakeUp,3.659033094,29.87707382
1395,Bama_Fanatics_,-29.48959553,5.58134472
1396,Visit_Japan,1.251750737,-3.797364136
1397,Bambi,0.423200908,-1.376945688
1398,Laura_Ingraham,-26.90238119,-17.20436884
1399,Team_Edward,22.86616714,-8.003140766
1400,Paul_Jr_Designs,-18.48053045,-9.202971929
1401,Paul_McCartney,3.220718755,-6.694813413
1402,Bam_Margera,9.826631326,-12.93775008
1403,Rebelution,9.042774402,-9.023640328
1404,Team_Fortress_2,10.37377307,-32.27127165
1405,Green_Day,16.76970855,-16.85794923
1406,Team_Garmin_Sharp_Barracuda,-4.04116443,13.47967439
1407,Paul_Oakenfold,15.13135666,0.838577211
1408,Banana_Peels_Diapers,-15.64654941,24.77737537
1409,visitPA,-17.04244564,14.23451584
1410,Reckless_Kelly,-36.92103035,-3.167343917
1411,IMDb,6.625218803,-26.76585782
1412,Laura_Mercier_Cosmetics,5.873271299,29.87252254
1413,Recyclebank,-11.49715635,29.4446757
1414,Laurell_K_Hamilton,-7.672055904,-9.805361964
1415,Banana_Republic,5.703438767,29.55157347
1416,Paulo_Coelho,32.14086512,13.07202889
1417,Team_Jacob,22.99932211,-8.440269253
1418,Red_Baron_Pizza,-11.56997479,33.75182215
1419,RadioShack_Nissan_Trek,-4.063222984,13.44830985
1420,Banda_El_Recodo,33.17832269,9.484509644
1421,Green_Hornet,0.768068897,-3.402191147
1422,Redbox,-12.73572845,27.71512454
1423,Green_Lantern,9.645524596,-27.8759024
1424,Green_Works,-12.68838786,25.97656503
1425,Gregg_Braden,-8.812146585,15.36341356
1426,Team_Twilight,23.96682784,-5.72663092
1427,Law_Order_Special_Victims_Unit,-16.27725472,-26.57753453
1428,Greg_Laurie,-27.53194229,22.08618491
1429,vitaminwater,-1.776085333,0.495265172
1430,RED,-2.08332869,-2.551514738
1431,Layla_Grayce,-10.70347263,23.3858887
1432,Red_Eye_w_Greg_Gutfeld,-26.29320699,-17.21753381
1433,Greta_Van_Susteren,-26.65973359,-17.21800929
1434,Paul_Pierce,-21.78463181,2.93228029
1435,Red_Green,-22.0602736,-13.24912141
1436,Imogen_Heap,6.36042788,-22.63740545
1437,LBI,-16.96876275,14.35602976
1438,Red_Heart_Yarns,-7.607156077,19.50509434
1439,Vizio,-4.97074952,-2.739895974
1440,Paul_Van_Dyk,15.40259725,0.995741845
1441,League_of_Legends,9.308344812,-31.69591919
1442,National_Guard,-22.27026313,-12.55325269
1443,Culver_s,-25.73657005,-5.178291222
1444,VNV_Nation,8.131613644,-25.79623049
1445,Imo_s_Pizza,-7.331132297,8.561271172
1446,Vocalpoint,-10.60245478,29.86105707
1447,Paul_Wall,11.57715066,5.339119856
1448,Cumberland_Farms_Chill_Zone,4.980628065,-1.476765005
1449,Pawn_Stars_on_History,-21.71626221,-12.0791432
1450,Lean_Cuisine,-12.36444016,35.64758639
1451,LeAnn_Rimes,-17.77158134,-24.29445261
1452,LeapFrog,-15.94962866,23.7235669
1453,Impress_Rubber_Stamps,-7.602327724,19.86318227
1454,Pay_Josh_Cribbs_,-21.10056131,11.66365949
1455,Cupcake,-4.814578667,1.164962198
1456,I_m_shorter_than_5_9_,19.45198231,-7.673774033
1457,Payless_ShoeSource,-0.549140355,4.899023786
1458,IMVU,19.98481073,-9.5139813
1459,Red_Hot_Chili_Peppers,11.33793679,-14.08638969
1460,Band_of_Brothers,-20.4399628,-16.17656367
1461,Red_Lobster,-3.464269903,1.775683802
1462,LeatherUp_com,-22.74758033,-15.31827178
1463,PBS_History_Detectives,-4.303854886,-23.70777611
1464,Band_of_Horses,5.275586244,-22.53817467
1465,Lebowski_Fest,3.579954314,-23.01328065
1466,Red_Mango,1.270111243,-1.208347102
1467,Volkswagen_Canada,9.630791803,-2.526881942
1468,Bandoo,32.81292226,12.0087797
1469,Inception,9.234135256,-27.01232077
1470,Bandra_Worli_Sea_Link,43.57940551,-1.316461957
1471,PBS_KIDS,-13.47003745,22.20968024
1472,Gretchen_Rossi,6.376367955,16.82615349
1473,Cupcake_Royale,1.89940059,9.267057809
1474,LEBRON_IS_BETTER_THAN_KOBE_by_freshbrewedtees_com,-20.82481015,9.125551442
1475,Incredible_Edible_Egg,-12.86312481,34.66797939
1476,Redmond_Pie,-0.861574297,-40.56593809
1477,LeBron_James,-20.48493861,6.902792925
1478,VOLT_Restaurant,-6.600777511,18.39866618
1479,Volvo,9.318975426,-2.549366135
1480,Gretchen_Rubin,-7.520024173,18.42790717
1481,Cup_Of_Joe_For_A_Joe,-22.20142956,-16.38308544
1482,Team_Umizoomi,-13.42880413,22.74048226
1483,Incubus,11.83683623,-19.89010319
1484,Teavana,-7.355971698,19.25242044
1485,PBS_NewsHour,-5.796889721,-23.39905892
1486,Independent_Lens_PBS,-5.083608574,-23.46391636
1487,Greyson_Chance,24.53582246,-8.113714367
1488,National_Museum_of_American_History,-4.281201467,-23.7510595
1489,TechCrunch,0.184647726,-39.50381772
1490,Lecrae,-28.05592867,20.99186508
1491,Grooveshark,0.411045065,-37.18920693
1492,Bank_of_America_Chicago_Marathon,-3.418141,14.56470051
1493,Group_1_Crew,-27.49021072,20.44142011
1494,VPI_Pet_Insurance,-9.294387989,-9.602648327
1495,Barbie,5.896932954,27.30002569
1496,Ledisi,14.09949938,12.72984131
1497,National_Museum_of_the_Marine_Corps,-23.22987655,-16.22159174
1498,Grown_Ups,16.58057049,-5.09374575
1499,G_Shock,9.776824244,4.300487709
1500,GT_Distributors,-24.87528918,-13.97157201
1501,VTech_Toys,-15.59013947,23.48228062
1502,India_Arie,13.43330671,12.4695543
1503,Gucci_Mane,12.73578237,4.871091102
1504,Re_Dress_Online,10.06417471,12.70516105
1505,Indianapolis_Colts,-10.21227692,9.483200624
1506,Curb_Your_Enthusiasm,4.735507293,-23.49856465
1507,National_Naval_Aviation_Museum,-23.38733647,-16.18538271
1508,GUESS,9.978627526,28.08615593
1509,Barbra_Streisand,-4.308940663,-19.63621085
1510,Volkswagen_USA,9.074406139,-2.647487156
1511,Cure_for_Lupus,-4.553730196,6.319011582
1512,Curious_George,-13.58084517,20.45590445
1513,Guideposts,-25.49426037,20.57333754
1514,Red_Robin_Gourmet_Burgers,-3.28617463,1.382612227
1515,P_C_Cast,21.9814479,-5.651610418
1516,RED,-26.96789396,19.70592399
1517,PC_Gamer,9.765346096,-33.08490439
1518,Curtis_Granderson,-11.87662441,2.861594151
1519,WABC_TV_Channel_7_Eyewitness_News,-8.461845393,-16.0566937
1520,Left_4_Dead_2,10.89386118,-31.97814806
1521,Left_4_Dead,11.22527693,-32.11611694
1522,Red_Sox_Nation,5.436478368,-0.175777528
1523,Legend_of_the_Guardians_The_Owls_of_Ga_Hoole,20.73212458,-7.090026621
1524,Legend_of_the_Seeker,-5.622432637,-7.47837223
1525,Red_Velvet_Cake,-2.599575217,0.857287546
1526,Red_vs_Blue,11.40373639,-31.9106259
1527,National_Rifle_Association,-25.49706508,-14.63393194
1528,Cyanide_Happiness,9.410358493,-30.89871305
1529,LEGOLAND_California,0.008257642,3.224976293
1530,PC_Laptops,-14.67814718,1.965088251
1531,Redwolf_Airsoft,14.46698271,-33.13338546
1532,Cydia,-0.6448165,-40.19449058
1533,Cypress_Hill,8.997109267,-9.185780896
1534,Barclays_Football,25.655848,12.02967895
1535,Lehman_s,-6.729520195,19.45770984
1536,Disney_D23,-1.492283163,-0.250235985
1537,Reebok_Hockey,-15.9941776,0.137285904
1538,Infiniti,8.931176667,-2.608555954
1539,Peace_Corps,-4.503296141,-22.13194828
1540,Reed_Timmer_Meteorologist_and_Extreme_Storm_Chaser,-8.728533608,-3.344601919
1541,Lenka,24.90085391,0.659082848
1542,Daddy,-10.55792106,-10.48489735
1543,ING_Direct,-7.48074302,2.561876739
1544,Guild_Wars_2,10.35203999,-32.35717825
1545,BareMinerals_by_Bare_Escentuals,4.013121008,29.71500755
1546,Guitar_Center,10.17646502,-15.060544
1547,Peace_Love_Bieber,24.91115833,-8.648729977
1548,Tech_N9ne,11.37918271,4.358664807
1549,BarlowGirl,-27.30616053,20.57220937
1550,Guitar_Hero,13.57396589,-17.60897234
1551,Daddy_Yankee,34.22247669,8.060432012
1552,Lenny_Kravitz,12.01669383,-12.61411872
1553,Barnes_Noble,-8.212456109,19.97866515
1554,Reese_s,17.82513911,-6.85541316
1555,Leo_Horoscope_by_DailyHoroscopes_net,-1.880630233,3.00602207
1556,Reggie_Bush,12.0906879,9.039322205
1557,Ingrid_Michaelson,5.72797584,-23.33475427
1558,Guitar_Jamz,9.843416513,-15.03462283
1559,Inna,16.81325068,1.806598263
1560,Leona_Lewis,21.4466152,2.211710909
1561,BaronBob_com,-2.209869034,1.612790161
1562,Wachusett_Mountain,5.242368349,-0.388407123
1563,Leonardo_da_Vinci,-3.290001349,-25.78158005
1564,GUNNAR_Optiks,9.15526637,-32.91879805
1565,Leonardo_DiCaprio,24.00531305,4.373399527
1566,Regina_Spektor,6.218158753,-22.45891049
1567,Guns_N_Roses,11.78407402,-14.97181496
1568,Baron_Davis,-20.04059414,5.47191207
1569,Les_Stroud,-10.27124534,-4.722477954
1570,Wade_Bowen,-36.94325702,-3.152427337
1571,Barry_White,2.576851968,3.400198688
1572,Baseball_Talk,-11.00434785,5.244813424
1573,Let_Me_In,-6.538315568,-8.222963109
1574,Region_8_News,-22.94033341,-9.264503381
1575,Guns_Patriots,-25.72914461,-15.28102773
1576,Letters_to_God,-26.69779814,21.11027628
1577,Waffle_House,-5.525540387,0.362218224
1578,Daft_Punk,9.089923287,-25.19608249
1579,Natural_Chica,13.67720166,12.82540521
1580,Gus_Pretzel_Shop,-7.347588602,8.48918021
1581,Waiting_for_Superman,-3.868307819,-20.50894017
1582,Baseball_Youth,-10.99774895,5.147209071
1583,Guthrie_Theater,-26.2349704,-5.60295079
1584,Letters_to_Juliet,20.57250083,-6.165501066
1585,Natural_Hair_Rules_,13.60118179,12.7452245
1586,Guy_Harvey,-25.0574514,-9.27506765
1587,Basketball_Wives,15.33433939,11.004162
1588,Letters_To_Pushkin,-9.384620473,-9.684511902
1589,Waka_Flocka_Flame,12.51641155,5.061504264
1590,Leverage,-16.15025419,-26.72915666
1591,Baskin_Robbins,6.557798253,3.920303337
1592,Gwar,9.714349174,-16.18450182
1593,Insanity_,-3.885399586,14.44151808
1594,Levi_s,-1.126195034,10.97127227
1595,Wake_Up_with_Al,-4.910738518,-1.296084682
1596,Nature_PBS,-4.758504124,-23.54970521
1597,DailyCandy,4.287201844,27.42359853
1598,Gwen_Stefani,22.66949515,2.545607994
1599,Nature_s_Own,-7.967658472,30.46817207
1600,Gymboree,-16.06033097,24.01897087
1601,Basset_Hounds,-6.486976539,-6.367250655
1602,Dairy_Queen,-10.12347375,34.5103873
1603,Wale,12.60300216,4.715925334
1604,Nature_s_Path_Organic_Foods,-8.159395494,18.09387895
1605,Bass_Guitar,10.07000955,-15.12877305
1606,Gyptian,13.35242695,8.466599219
1607,Nature_Valley,-2.121339485,6.061580216
1608,Basshunter,12.22456689,-26.48974071
1609,Dale_Earnhardt_Jr_,-20.50205091,-6.109156414
1610,Nautica,-4.104111839,8.519650018
1611,Inside_Job,-6.20619012,-22.63596659
1612,GZA,10.11863699,6.866118591
1613,Half_Price_Books,-34.82551667,-5.187859299
1614,Inside_NASCAR,-20.04925329,-6.34149504
1615,Bass_Pro_Shops,-23.94910283,-10.69628566
1616,Navy_Exchange,-0.456232114,3.75772573
1617,Inside_The_NFL,-12.69935374,9.495224957
1618,Bath_Body_Works,-13.32573008,30.54858975
1619,Dallas_BBQ,10.50915949,11.60542027
1620,Levon_Helm,1.962454582,-20.82464503
1621,Insomniac_Games,10.69856614,-31.19664323
1622,Tech_Savvy_Agent,-3.216230387,-14.48670196
1623,Hallmark,-6.733905096,2.93184634
1624,Dallas_Cowboys_Cheerleaders_Making_the_Team,-6.67869683,-0.970300664
1625,Navy_Pier,0.751572284,19.99373379
1626,Dallas_Museum_of_Art,-35.69693319,-5.536851082
1627,Hall_Oates,-2.783577031,-2.024717233
1628,Peach_Rings,18.57232802,-7.591674755
1629,Institute_for_Integrative_Nutrition,-8.376597099,17.01811349
1630,Pearl_Jam,9.210788245,-17.49656355
1631,NBA_2K,-19.73414364,5.436519582
1632,Batik_Indonesia,25.58309094,0.949141357
1633,Lewis_Black,-3.741288184,-21.16750879
1634,Halloweenmovies,-1.073719016,-1.205324363
1635,Pechanga_Resort_Casino,1.665470201,-12.05902321
1636,Halo_Pets,-9.348992023,-9.619478302
1637,LEX_18,-25.10196997,9.918299057
1638,Close_Up,42.58074826,-2.6978545
1639,Pepsodent,42.40641872,-3.219154617
1640,Bajaj_Pulsar,41.95683148,-2.945863376
1641,Calvin_Klein,11.8121139,26.33056518
1642,Dior,11.81610749,27.16848118
1643,Donna_Karan_New_York,10.3633361,27.35606248
1644,A_C_Milan,27.70021205,11.39679562
1645,British_Airways,23.02316315,25.51069286
1646,Max_Bupa,42.36696293,-3.849062036
1647,Resultrix,41.35429212,-3.936190658
1648,Ducati,11.25150354,-1.36894568
1649,Fastrack,42.66240605,-2.510969967
1650,Pepsi_India,43.27353664,-2.676837718
1651,MINDLESS_BEHAVIOR,17.05450218,-1.066473118
1652,Puma,26.35730932,3.666251539
1653,Reebok,6.844804003,3.324797527
1654,Turkish_Airlines,22.92544082,24.92126728
1655,Umbro,25.91050163,12.31696658
1656,Adriana_Lima,20.76640004,3.403698115
1657,Afrojack,15.23716793,0.901111941
1658,Akshay_Kumar,41.99723342,-1.730434317
1659,Al_Ahly,26.66471055,15.24760789
